Player Name,Club Name,Position,DoB(age),Nationality,Height,Dominant foot,Contract Expired,Market Value,position,age,birth_date,birth_place,birth_country,nationality,height,weight,rating,team_id,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
zakaria bakkali,RSC Anderlecht,Left Winger,"Jan 26, 1996 (22)",Belgium,"1,68 m",right,30.06.2022,1.50m,Midfielder,24.0,26/01/1996,Liege,Belgium,Belgium,168 cm,71 kg,,554.0,First Division A,2018-2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1073.0,13.0,5.0,10.0,10.0
luka adzic,RSC Anderlecht,Left Winger,"Sep 17, 1998 (19)",Serbia,"1,84 m",right,30.06.2022,800Th.,Midfielder,22.0,17/09/1998,Beograd,Serbia,Serbia,184 cm,74 kg,,554.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kristal abazaj,RSC Anderlecht,Right Winger,"Jul 6, 1996 (21)",Albania,"1,83 m",left,30.06.2021,550Th.,Attacker,24.0,06/07/1996,Elbasan,Albania,Albania,183 cm,75 kg,,554.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,1.0
landry dimata,RSC Anderlecht,Centre-Forward,"Sep 1, 1997 (20)",Belgium,"1,85 m",right,-,7.00m,Attacker,23.0,01/09/1997,Mbuji-Mayi,Congo DR,Belgium,185 cm,81 kg,,554.0,First Division A,2018-2019,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1493.0,17.0,3.0,6.0,3.0
olivier dhauholou,RSC Anderlecht,Centre-Forward,"Jun 6, 1997 (21)",Cote d'Ivoire,m,-,-,-,Attacker,23.0,06/06/1997,,Cote d'Ivoire,Cote d'Ivoire,182 cm,,,554.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ethan horvath,Club Brugge,Goalkeeper,"Jun 9, 1995 (23)",United States,"1,95 m",right,30.06.2021,2.00m,Goalkeeper,25.0,09/06/1995,Highlands Ranch,USA,USA,193 cm,84 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2520.0,27.0,1.0,0.0,11.0
guillaume hubert,Club Brugge,Goalkeeper,"Jan 11, 1994 (24)",Belgium,"1,98 m",right,30.06.2021,350Th.,Goalkeeper,26.0,11/01/1994,Charleroi,Belgium,Belgium,198 cm,88 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stefano denswil,Club Brugge,Centre-Back,"May 7, 1993 (25)",Netherlands,"1,88 m",left,30.06.2020,6.00m,Defender,27.0,07/05/1993,Zaandam,Netherlands,Netherlands,188 cm,81 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3042.0,35.0,0.0,2.0,1.0
matej mitrovic,Club Brugge,Centre-Back,"Nov 10, 1993 (24)",Croatia,"1,87 m",right,30.06.2022,3.00m,Defender,27.0,10/11/1993,Pozega,Croatia,Croatia,187 cm,85 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1029.0,11.0,1.0,1.0,6.0
benoit poulain,Club Brugge,Centre-Back,"Jul 27, 1987 (30)",France,"1,89 m",right,-,2.00m,Defender,33.0,24/07/1987,Montpellier,France,France,189 cm,80 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2054.0,23.0,1.0,1.0,11.0
luan peres,Club Brugge,Centre-Back,"Jul 19, 1994 (23)",Brazil,"1,90 m",left,30.06.2022,600Th.,Defender,26.0,19/07/1994,Sao Paulo,Brazil,Brazil,190 cm,74 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,0.0,10.0
dion cools,Club Brugge,Right-Back,"Jun 4, 1996 (22)",Belgium,"1,85 m",right,30.06.2021,2.00m,Defender,24.0,04/06/1996,Kuching,Malaysia,Belgium,184 cm,77 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,340.0,1.0,14.0,1.0,25.0
noah fadiga,Club Brugge,Right-Back,"Dec 3, 1999 (18)",Belgium,"1,77 m",both,-,150Th.,Defender,21.0,03/12/1999,Bruges,Belgium,Belgium,,,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
marvelous nakamba,Club Brugge,Defensive Midfield,"Jan 19, 1994 (24)",Zimbabwe,"1,77 m",left,30.06.2021,6.50m,Midfielder,26.0,19/01/1994,Hwange,Zimbabwe,Zimbabwe,178 cm,71 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1095.0,13.0,5.0,6.0,12.0
ruud vormer,Club Brugge,Central Midfield,"May 11, 1988 (30)",Netherlands,"1,79 m",right,30.06.2022,6.00m,Midfielder,32.0,11/05/1988,Hoorn,Netherlands,Netherlands,178 cm,80 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3182.0,36.0,2.0,7.0,3.0
krepin diatta,Club Brugge,Left Winger,"Feb 25, 1999 (19)",Senegal,"1,75 m",right,30.06.2024,7.00m,Attacker,21.0,25/02/1999,,Senegal,Senegal,173 cm,68 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1767.0,21.0,2.0,9.0,3.0
cyril ngonge,Club Brugge,Right Winger,"May 26, 2000 (18)",Belgium,"1,79 m",left,-,700Th.,Attacker,20.0,26/05/2000,,Belgium,Belgium,179 cm,,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.0,1.0,3.0,1.0,7.0
wesley,Club Brugge,Centre-Forward,"Nov 26, 1996 (21)",Brazil,"1,91 m",right,30.06.2023,20.00m,Attacker,24.0,26/11/1996,Juiz de Fora,Brazil,Brazil,191 cm,93 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,3102.0,37.0,1.0,14.0,1.0
lois openda,Club Brugge,Centre-Forward,"Feb 16, 2000 (18)",Belgium,"1,75 m",right,30.06.2023,3.00m,Attacker,20.0,16/02/2000,Liege,Belgium,Belgium,174 cm,,,569.0,First Division A,2018-2019,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,495.0,3.0,17.0,3.0,31.0
kaveh rezaei,Club Brugge,Centre-Forward,"Apr 5, 1992 (26)",Iran,"1,85 m",right,30.06.2022,2.00m,Attacker,28.0,05/04/1992,Eslamabad-e Gharb,Iran,Iran,185 cm,74 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,409.0,4.0,7.0,4.0,12.0
karlo letica,Club Brugge,Goalkeeper,"Feb 11, 1997 (21)",Croatia,"2,01 m",right,30.06.2022,1.80m,Goalkeeper,23.0,11/02/1997,Split,Croatia,Croatia,201 cm,,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1080.0,12.0,0.0,0.0,27.0
brent gabriel,Club Brugge,Goalkeeper,"Jan 27, 1999 (19)",Belgium,"1,90 m",-,30.06.2021,100Th.,Goalkeeper,21.0,27/01/1999,Sint-Niklaas,Belgium,Belgium,190 cm,,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon mechele,Club Brugge,Centre-Back,"Jan 28, 1993 (25)",Belgium,"1,90 m",right,30.06.2023,6.00m,Defender,27.0,28/01/1993,Bredene,Belgium,Belgium,188 cm,81 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2880.0,32.0,0.0,0.0,3.0
alexander scholz,Club Brugge,Centre-Back,"Oct 24, 1992 (25)",Denmark,"1,89 m",right,30.06.2021,2.00m,Defender,28.0,24/10/1992,Kopenhagen,Denmark,Denmark,189 cm,84 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,0.0,0.0,1.0
saulo decarli,Club Brugge,Centre-Back,"Feb 4, 1992 (26)",Switzerland,"1,88 m",right,30.06.2020,1.30m,Defender,28.0,04/02/1992,Locarno,Switzerland,Switzerland,188 cm,82 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,526.0,5.0,4.0,2.0,17.0
clinton mata,Club Brugge,Right-Back,"Nov 7, 1992 (25)",Angola,"1,80 m",right,30.06.2022,4.50m,Defender,28.0,07/11/1992,Verviers,Belgium,Angola,180 cm,72 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1749.0,22.0,2.0,11.0,3.0
ivan tomecak,Club Brugge,Right-Back,"Dec 7, 1989 (28)",Croatia,"1,75 m",right,30.06.2021,700Th.,Defender,31.0,07/12/1989,Zagreb,Croatia,Croatia,175 cm,70 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,157.0,2.0,1.0,1.0,2.0
brendan schoonbaert,Club Brugge,Right-Back,"May 9, 2000 (18)",Belgium,m,right,-,-,Defender,20.0,09/05/2000,,Belgium,Belgium,,,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mats rits,Club Brugge,Defensive Midfield,"Jul 18, 1993 (24)",Belgium,"1,78 m",both,30.06.2024,3.50m,Midfielder,27.0,18/07/1993,Antwerpen,Belgium,Belgium,179 cm,70 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3055.0,35.0,4.0,8.0,5.0
brandon baiye,Club Brugge,Defensive Midfield,"Dec 27, 2000 (17)",Belgium,"1,77 m",right,-,350Th.,Midfielder,20.0,27/12/2000,Liege,Belgium,Belgium,177 cm,75 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,6.0
sofyan amrabat,Club Brugge,Central Midfield,"Aug 21, 1996 (21)",Morocco,"1,85 m",right,30.06.2022,3.00m,Midfielder,24.0,21/08/1996,Huizen,Netherlands,Morocco,185 cm,70 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1145.0,10.0,14.0,3.0,20.0
hans vanaken,Club Brugge,Attacking Midfield,"Aug 24, 1992 (25)",Belgium,"1,95 m",both,30.06.2024,11.50m,Midfielder,28.0,24/08/1992,Neerpelt,Belgium,Belgium,194 cm,77 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3556.0,40.0,0.0,4.0,0.0
arnaut danjuma,Club Brugge,Left Winger,"Jan 31, 1997 (21)",Netherlands,"1,78 m",right,30.06.2022,12.00m,Attacker,23.0,31/01/1997,Lagos,Nigeria,Netherlands,178 cm,74 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1174.0,13.0,7.0,7.0,8.0
thibault vlietinck,Club Brugge,Right Winger,"Aug 19, 1997 (20)",Belgium,"1,80 m",right,30.06.2022,750Th.,Defender,23.0,19/08/1997,,Belgium,Belgium,178 cm,62 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,541.0,6.0,5.0,5.0,7.0
siebe schrijvers,Club Brugge,Second Striker,"Jul 18, 1996 (21)",Belgium,"1,80 m",right,30.06.2022,7.50m,Attacker,24.0,18/07/1996,Lommel,Belgium,Belgium,178 cm,74 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2187.0,25.0,7.0,13.0,15.0
emmanuel dennis,Club Brugge,Centre-Forward,"Nov 15, 1997 (20)",Nigeria,"1,75 m",right,30.06.2022,7.50m,Attacker,23.0,15/11/1997,Abuja,Nigeria,Nigeria,174 cm,67 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,1692.0,20.0,6.0,13.0,9.0
jelle vossen,Club Brugge,Centre-Forward,"Mar 22, 1989 (29)",Belgium,"1,83 m",right,30.06.2020,2.20m,Attacker,31.0,22/03/1989,Bilzen,Belgium,Belgium,180 cm,70 kg,,569.0,First Division A,2018-2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,440.0,4.0,10.0,2.0,19.0
lovre kalinic,KAA Gent,Goalkeeper,"Apr 3, 1990 (28)",Croatia,"2,01 m",left,30.06.2021,6.50m,Goalkeeper,30.0,03/04/1990,Split,Croatia,Croatia,201 cm,96 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1216.0,14.0,0.0,1.0,0.0
colin coosemans,KAA Gent,Goalkeeper,"Aug 3, 1992 (25)",Belgium,"1,86 m",right,30.06.2021,850Th.,Goalkeeper,28.0,03/08/1992,Gent,Belgium,Belgium,185 cm,80 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180.0,2.0,0.0,0.0,10.0
anthony swolfs,KAA Gent,Goalkeeper,"Nov 25, 1997 (20)",Belgium,"1,94 m",-,-,200Th.,Goalkeeper,23.0,25/11/1997,,Belgium,Belgium,194 cm,73 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dylan bronn,KAA Gent,Centre-Back,"Jun 19, 1995 (23)",Tunisia,"1,86 m",right,30.06.2021,7.00m,Defender,25.0,19/06/1995,Cannes,France,Tunisia,186 cm,77 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2356.0,26.0,2.0,1.0,5.0
igor plastun,KAA Gent,Centre-Back,"Aug 20, 1990 (27)",Ukraine,"1,93 m",right,30.06.2022,1.50m,Defender,30.0,20/08/1990,Kiev,Ukraine,Ukraine,190 cm,70 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1621.0,17.0,2.0,0.0,13.0
thibault de smet,KAA Gent,Left-Back,"Jun 5, 1998 (20)",Belgium,"1,82 m",left,-,500Th.,Defender,22.0,05/06/1998,,Belgium,Belgium,182 cm,,,631.0,First Division A,2018-2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,292.0,3.0,2.0,1.0,20.0
anderson esiti,KAA Gent,Defensive Midfield,"May 24, 1994 (24)",Nigeria,"1,89 m",right,30.06.2020,3.00m,Midfielder,26.0,24/05/1994,Warri,Nigeria,Nigeria,189 cm,,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1893.0,21.0,5.0,6.0,10.0
eric smith,KAA Gent,Defensive Midfield,"Jan 8, 1997 (21)",Sweden,"1,92 m",right,30.06.2022,700Th.,Midfielder,23.0,08/01/1997,Halmstad,Sweden,Sweden,192 cm,86 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97.0,1.0,1.0,1.0,11.0
vadis odjidja-ofoe,KAA Gent,Central Midfield,"Feb 21, 1989 (29)",Belgium,"1,85 m",right,30.06.2023,3.00m,Midfielder,31.0,21/02/1989,Gent,Belgium,Belgium,185 cm,79 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,2154.0,26.0,2.0,9.0,2.0
giorgi chakvetadze,KAA Gent,Attacking Midfield,"Aug 29, 1999 (18)",Georgia,"1,83 m",right,30.06.2023,9.00m,Midfielder,21.0,29/08/1999,,Georgia,Georgia,183 cm,,,631.0,First Division A,2018-2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1810.0,20.0,3.0,4.0,3.0
roman bezus,KAA Gent,Attacking Midfield,"Sep 26, 1990 (27)",Ukraine,"1,85 m",right,30.06.2022,2.00m,Midfielder,30.0,26/09/1990,Kremenchuk,Ukraine,Ukraine,185 cm,78 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,447.0,4.0,11.0,5.0,14.0
jean-luc dompe,KAA Gent,Left Winger,"Aug 12, 1995 (22)",France,"1,70 m",right,30.06.2020,2.00m,Attacker,25.0,12/08/1995,Arpajon,France,France,170 cm,65 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1260.0,14.0,9.0,9.0,13.0
aboubakary koita,KAA Gent,Left Winger,"Sep 20, 1998 (19)",Belgium,"1,75 m",right,-,750Th.,Attacker,22.0,20/09/1998,Antwerpen,Belgium,Belgium,175 cm,,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,216.0,2.0,4.0,1.0,8.0
ahmed mostafa,KAA Gent,Left Winger,"Oct 21, 1997 (20)",Egypt,"1,73 m",right,30.06.2021,250Th.,Midfielder,23.0,21/10/1997,,Egypt,Egypt,,,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,2.0
stallone limbombe,KAA Gent,Right Winger,"Mar 26, 1991 (27)",Belgium,"1,69 m",right,30.06.2021,1.20m,Midfielder,29.0,26/03/1991,Mechelen,Belgium,Belgium,169 cm,71 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1240.0,14.0,10.0,10.0,17.0
taiwo awoniyi,KAA Gent,Centre-Forward,"Aug 12, 1997 (20)",Nigeria,"1,83 m",right,-,4.50m,Attacker,23.0,12/08/1997,Ilorin,Nigeria,Nigeria,178 cm,74 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,556.0,5.0,11.0,3.0,14.0
giorgi kvilitaia,KAA Gent,Centre-Forward,"Oct 1, 1993 (24)",Georgia,"1,93 m",right,30.06.2022,2.50m,Attacker,27.0,01/10/1993,Abasha,Georgia,Georgia,193 cm,,,631.0,First Division A,2018-2019,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,289.0,3.0,8.0,3.0,17.0
thomas kaminski,KAA Gent,Goalkeeper,"Oct 23, 1992 (25)",Belgium,"1,90 m",both,30.06.2021,3.00m,Goalkeeper,28.0,23/10/1992,Dendermonde,Belgium,Belgium,190 cm,78 kg,,631.0,First Division A,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1710.0,19.0,0.0,0.0,0.0
